fold_externo,condicion,feature,idf
2,Solo_titulos,profesional podrá,3.4849066497880004
2,Solo_titulos,profesionales,1.9267620317414504
2,Solo_titulos,profesionales capaces,3.0794415416798357
2,Solo_titulos,profesión,3.0794415416798357
2,Solo_titulos,programa,2.6739764335716716
2,Solo_titulos,programación,2.9252908618525773
2,Solo_titulos,promoción,3.2617630984737906
2,Solo_titulos,promoción bien,3.4849066497880004
2,Solo_titulos,promueve,3.4849066497880004
2,Solo_titulos,propios,2.9252908618525773
2,Solo_titulos,propuestas,3.2617630984737906
2,Solo_titulos,proyectos,1.3448404862917296
2,Solo_titulos,proyectos informáticos,2.386294361119891
2,Solo_titulos,proyectos software,3.2617630984737906
2,Solo_titulos,proyectos tecnologías,3.2617630984737906
2,Solo_titulos,proyectos tecnológicos,3.2617630984737906
2,Solo_titulos,prácticas,3.2617630984737906
2,Solo_titulos,prácticas industria,3.4849066497880004
2,Solo_titulos,puede,2.9252908618525773
2,Solo_titulos,puede desempeñarse,3.4849066497880004
2,Solo_titulos,públicas,2.9252908618525773
2,Solo_titulos,públicas privadas,2.9252908618525773
2,Solo_titulos,público,3.2617630984737906
2,Solo_titulos,públicos,3.0794415416798357
2,Solo_titulos,quehacer,3.2617630984737906
2,Solo_titulos,realizar,3.2617630984737906
2,Solo_titulos,reconoce,3.4849066497880004
2,Solo_titulos,recursos,2.386294361119891
2,Solo_titulos,redes,2.5686159179138452
2,Solo_titulos,región,3.4849066497880004
2,Solo_titulos,relacionadas,3.2617630984737906
2,Solo_titulos,requerimientos,2.9252908618525773
2,Solo_titulos,requerimientos cliente,3.772588722239781
2,Solo_titulos,requieren,3.2617630984737906
2,Solo_titulos,resolución,3.0794415416798357
2,Solo_titulos,resolución problemas,3.0794415416798357
2,Solo_titulos,resolver,1.8754687373538999
2,Solo_titulos,resolver problemas,2.037987666851675
2,Solo_titulos,respeto,3.0794415416798357
2,Solo_titulos,responsabilidad,2.2321436812926323
2,Solo_titulos,responsabilidad social,2.47330573810952
2,Solo_titulos,responsable,3.0794415416798357
2,Solo_titulos,riesgos,3.0794415416798357
2,Solo_titulos,santiago,3.0794415416798357
2,Solo_titulos,sector,2.791759469228055
2,Solo_titulos,sede,3.2617630984737906
2,Solo_titulos,seguridad,2.163150809805681
2,Solo_titulos,seguridad información,2.791759469228055
2,Solo_titulos,según,2.6739764335716716
2,Solo_titulos,sello,2.6739764335716716
2,Solo_titulos,semestres,3.0794415416798357
2,Solo_titulos,sentido,3.0794415416798357
2,Solo_titulos,servicios,2.3062516534463544
2,Solo_titulos,sistemas,1.4054651081081644
2,Solo_titulos,sistemas computacionales,2.9252908618525773
2,Solo_titulos,sistemas información,2.47330573810952
2,Solo_titulos,sistemas informáticos,2.386294361119891
2,Solo_titulos,sistemas redes,3.2617630984737906
2,Solo_titulos,social,1.826678573184468
2,Solo_titulos,sociales,2.791759469228055
2,Solo_titulos,sociedad,2.6739764335716716
2,Solo_titulos,software,1.538996500732687
2,Solo_titulos,soluciones,1.4054651081081644
2,Solo_titulos,soluciones computacionales,3.2617630984737906
2,Solo_titulos,soluciones eficientes,3.2617630984737906
2,Solo_titulos,soluciones informáticas,2.791759469228055
2,Solo_titulos,soluciones innovadoras,2.9252908618525773
2,Solo_titulos,soluciones integrales,3.4849066497880004
2,Solo_titulos,soluciones software,3.0794415416798357
2,Solo_titulos,soluciones tecnológicas,2.6739764335716716
2,Solo_titulos,sostenible,2.791759469228055
2,Solo_titulos,superior,3.2617630984737906
2,Solo_titulos,sólida,2.5686159179138452
2,Solo_titulos,sólida formación,2.6739764335716716
2,Solo_titulos,sólidos,3.2617630984737906
2,Solo_titulos,tecnología,2.791759469228055
2,Solo_titulos,tecnologías,1.3158529494184772
2,Solo_titulos,tecnologías información,1.5753641449035618
2,Solo_titulos,tecnológica,2.163150809805681
2,Solo_titulos,tecnológicas,2.3062516534463544
2,Solo_titulos,tecnológico,2.6739764335716716
2,Solo_titulos,tecnológicos,2.386294361119891
2,Solo_titulos,telecomunicaciones,3.0794415416798357
2,Solo_titulos,tic,3.2617630984737906
2,Solo_titulos,toma,2.791759469228055
2,Solo_titulos,toma decisiones,2.791759469228055
2,Solo_titulos,trabajar,2.791759469228055
2,Solo_titulos,trabajo,1.9267620317414504
2,Solo_titulos,transformación,2.3062516534463544
2,Solo_titulos,transformación digital,2.47330573810952
2,Solo_titulos,través,2.386294361119891
2,Solo_titulos,técnicas,2.791759469228055
2,Solo_titulos,técnico,3.0794415416798357
2,Solo_titulos,técnicos,2.9252908618525773
2,Solo_titulos,título,3.0794415416798357
2,Solo_titulos,título profesional,3.2617630984737906
2,Solo_titulos,universidad,1.5753641449035618
2,Solo_titulos,universidad católica,3.0794415416798357
2,Solo_titulos,universitario,3.772588722239781
2,Solo_titulos,uso,2.47330573810952
2,Solo_titulos,utilizando,3.0794415416798357
2,Solo_titulos,utilizando herramientas,3.772588722239781
2,Solo_titulos,vacantes,3.4849066497880004
2,Solo_titulos,valor,2.6739764335716716
2,Solo_titulos,valores,3.2617630984737906
2,Solo_titulos,vanguardia,3.4849066497880004
2,Solo_titulos,ver,3.4849066497880004
2,Solo_titulos,vida,2.6739764335716716
2,Solo_titulos,vida según,3.4849066497880004
2,Solo_titulos,vigente,3.4849066497880004
2,Solo_titulos,visión,2.386294361119891
2,Solo_titulos,visión cristiana,3.4849066497880004
2,Solo_titulos,volúmenes,3.2617630984737906
2,Solo_titulos,ámbito,2.9252908618525773
2,Solo_titulos,ámbitos,3.0794415416798357
2,Solo_titulos,área,2.5686159179138452
2,Solo_titulos,áreas,2.5686159179138452
2,Solo_titulos,ética,2.09861228866811
2,Solo_titulos,ético,2.5686159179138452
2,Solo_titulos,éticos,3.0794415416798357
2,Agresivo,000,3.4849066497880004
2,Agresivo,000 arancel,3.772588722239781
2,Agresivo,10,3.0794415416798357
2,Agresivo,2026,3.4849066497880004
2,Agresivo,25,3.4849066497880004
2,Agresivo,académico,3.0794415416798357
2,Agresivo,acuerdo,2.9252908618525773
2,Agresivo,además,2.386294361119891
2,Agresivo,admisión,3.4849066497880004
2,Agresivo,alto,2.9252908618525773
2,Agresivo,analizar,2.5686159179138452
2,Agresivo,analítica,2.9252908618525773
2,Agresivo,anual,3.772588722239781
2,Agresivo,análisis,2.791759469228055
2,Agresivo,aplicaciones,3.0794415416798357
2,Agresivo,aplicada,2.6739764335716716
2,Agresivo,aplicando,2.791759469228055
2,Agresivo,aplicar,2.47330573810952
2,Agresivo,aprendizaje,2.47330573810952
2,Agresivo,arancel,3.4849066497880004
2,Agresivo,arancel anual,3.772588722239781
2,Agresivo,aranceles,3.4849066497880004
2,Agresivo,artificial,2.6739764335716716
2,Agresivo,as,3.4849066497880004
2,Agresivo,así,2.386294361119891
2,Agresivo,autónoma,2.791759469228055
2,Agresivo,año,3.4849066497880004
2,Agresivo,basadas,3.0794415416798357
2,Agresivo,base,2.9252908618525773
2,Agresivo,bases,2.6739764335716716
2,Agresivo,bases datos,2.791759469228055
2,Agresivo,bien,2.791759469228055
2,Agresivo,bien común,2.791759469228055
2,Agresivo,buenas,3.4849066497880004
2,Agresivo,buenas prácticas,3.4849066497880004
2,Agresivo,básicas,2.163150809805681
2,Agresivo,básicas ciencias,2.791759469228055
2,Agresivo,calidad,2.09861228866811
2,Agresivo,calidad seguridad,3.2617630984737906
2,Agresivo,campo,2.791759469228055
2,Agresivo,campus,3.4849066497880004
2,Agresivo,capaces,2.386294361119891
2,Agresivo,capacidad,1.826678573184468
2,Agresivo,capacidades,3.4849066497880004
2,Agresivo,capacitado,2.5686159179138452
2,Agresivo,capaz,2.2321436812926323
2,Agresivo,carrera,1.7357067949787413
2,Agresivo,carrera universidad,2.6739764335716716
2,Agresivo,católica,3.0794415416798357
2,Agresivo,chile,3.0794415416798357
2,Agresivo,ciclo,3.2617630984737906
2,Agresivo,ciclo vida,3.4849066497880004
2,Agresivo,ciencia,2.6739764335716716
2,Agresivo,ciencias,1.7357067949787413
2,Agresivo,ciencias básicas,2.163150809805681
2,Agresivo,ciencias ingeniería,2.386294361119891
2,Agresivo,competencias,1.9267620317414504
2,Agresivo,complejos,2.386294361119891
2,Agresivo,compromiso,2.3062516534463544
2,Agresivo,computacionales,2.386294361119891
2,Agresivo,computación,2.386294361119891
2,Agresivo,comunicaciones,3.0794415416798357
2,Agresivo,comunicación,1.9267620317414504
2,Agresivo,comunicación efectiva,2.9252908618525773
2,Agresivo,comunicarse,3.0794415416798357
2,Agresivo,común,2.791759469228055
2,Agresivo,concepción,3.2617630984737906
2,Agresivo,conocimiento,2.791759469228055
2,Agresivo,conocimientos,1.826678573184468
2,Agresivo,considerando,2.791759469228055
2,Agresivo,constante,3.0794415416798357
2,Agresivo,construir,3.0794415416798357
2,Agresivo,consultor,3.0794415416798357
2,Agresivo,contexto,2.791759469228055
2,Agresivo,contextos,2.3062516534463544
2,Agresivo,continua,2.9252908618525773
2,Agresivo,creación,3.0794415416798357
2,Agresivo,cristiana,3.0794415416798357
2,Agresivo,criterios,3.2617630984737906
2,Agresivo,crítico,2.6739764335716716
2,Agresivo,cuenta,3.0794415416798357
2,Agresivo,curricular,3.4849066497880004
2,Agresivo,datos,1.613104472886409
2,Agresivo,decisiones,2.47330573810952
2,Agresivo,desafíos,3.0794415416798357
2,Agresivo,desarrolla,2.5686159179138452
2,Agresivo,desarrollar,1.826678573184468
2,Agresivo,desarrollar proyectos,3.0794415416798357
2,Agresivo,desarrollar soluciones,3.0794415416798357
2,Agresivo,desarrollo,1.538996500732687
2,Agresivo,desarrollo software,2.9252908618525773
2,Agresivo,desarrollo sostenible,3.2617630984737906
2,Agresivo,desempeñarse,2.386294361119891
2,Agresivo,desempeño,2.791759469228055
2,Agresivo,desenvolverse,3.0794415416798357
2,Agresivo,destacan,3.0794415416798357
2,Agresivo,digital,2.47330573810952
2,Agresivo,digitales,2.6739764335716716
2,Agresivo,disciplinar,3.0794415416798357
2,Agresivo,diseña,3.0794415416798357
2,Agresivo,diseñar,1.9808292530117262
2,Agresivo,diseñar desarrollar,2.9252908618525773
2,Agresivo,diseñar implementar,2.791759469228055
2,Agresivo,diseño,2.2321436812926323
2,Agresivo,distintas,3.2617630984737906
2,Agresivo,distintos,2.791759469228055
2,Agresivo,diversa,3.2617630984737906
2,Agresivo,diversas,2.9252908618525773
2,Agresivo,diversidad,2.791759469228055
2,Agresivo,diversos,2.5686159179138452
2,Agresivo,duración,3.2617630984737906
2,Agresivo,efectiva,2.5686159179138452
2,Agresivo,eficiencia,2.3062516534463544
2,Agresivo,eficientes,2.9252908618525773
2,Agresivo,egresado,2.47330573810952
2,Agresivo,egreso,2.3062516534463544
2,Agresivo,ejercicio,3.0794415416798357
2,Agresivo,ello,3.0794415416798357
2,Agresivo,emergentes,3.0794415416798357
2,Agresivo,emprendimiento,2.9252908618525773
2,Agresivo,empresarial,3.2617630984737906
2,Agresivo,empresas,2.9252908618525773
2,Agresivo,enfoque,2.9252908618525773
2,Agresivo,entorno,3.0794415416798357
2,Agresivo,entornos,3.2617630984737906
2,Agresivo,equipo,2.9252908618525773
2,Agresivo,equipos,1.7357067949787413
2,Agresivo,equipos multidisciplinarios,2.2321436812926323
2,Agresivo,equipos trabajo,2.9252908618525773
2,Agresivo,especialidad,3.772588722239781
2,Agresivo,estrategias,3.4849066497880004
2,Agresivo,estudiantes,3.772588722239781
2,Agresivo,estudio,3.2617630984737906
2,Agresivo,estudios,3.2617630984737906
2,Agresivo,está,3.2617630984737906
2,Agresivo,está capacitado,3.2617630984737906
2,Agresivo,estándares,2.47330573810952
2,Agresivo,estándares calidad,3.0794415416798357
2,Agresivo,evaluación,2.791759469228055
2,Agresivo,evaluando,3.2617630984737906
2,Agresivo,evaluar,2.6739764335716716
2,Agresivo,evaluar gestionar,3.4849066497880004
2,Agresivo,evolución,2.791759469228055
2,Agresivo,excelencia,3.2617630984737906
2,Agresivo,fin,3.0794415416798357
2,Agresivo,forma,2.037987666851675
2,Agresivo,formación,1.7357067949787413
2,Agresivo,formación ciencias,3.2617630984737906
2,Agresivo,formación integral,3.2617630984737906
2,Agresivo,formar,2.791759469228055
2,Agresivo,formar profesionales,3.772588722239781
2,Agresivo,formativo,3.4849066497880004
2,Agresivo,formular,3.2617630984737906
2,Agresivo,fundamentos,3.0794415416798357
2,Agresivo,generación,3.0794415416798357
2,Agresivo,generar,2.791759469228055
2,Agresivo,generar soluciones,2.9252908618525773
2,Agresivo,gestionar,1.9808292530117262
2,Agresivo,gestionar desarrollar,3.2617630984737906
2,Agresivo,gestionar proyectos,2.791759469228055
2,Agresivo,gestión,1.9267620317414504
2,Agresivo,gestión proyectos,2.9252908618525773
2,Agresivo,global,2.9252908618525773
2,Agresivo,grandes,3.2617630984737906
2,Agresivo,grandes volúmenes,3.2617630984737906
2,Agresivo,habilidades,2.47330573810952
2,Agresivo,hardware,3.2617630984737906
2,Agresivo,herramientas,2.386294361119891
2,Agresivo,herramientas tecnológicas,3.2617630984737906
2,Agresivo,humana,3.2617630984737906
2,Agresivo,humanos,3.0794415416798357
2,Agresivo,identificar,2.791759469228055
2,Agresivo,idioma,3.0794415416798357
2,Agresivo,idioma inglés,3.0794415416798357
2,Agresivo,impacto,3.2617630984737906
2,Agresivo,implementación,3.0794415416798357
2,Agresivo,implementar,2.2321436812926323
2,Agresivo,industria,2.9252908618525773
2,Agresivo,información,1.3448404862917296
2,Agresivo,información comunicaciones,3.2617630984737906
2,Agresivo,información comunicación,2.791759469228055
2,Agresivo,ingeniero,1.826678573184468
2,Agresivo,ingeniero computación,3.0794415416798357
2,Agresivo,ingenieros,2.9252908618525773
2,Agresivo,ingeniería,1.4700036292457357
2,Agresivo,ingeniería aplicada,3.2617630984737906
2,Agresivo,ingeniería software,2.47330573810952
2,Agresivo,inglés,2.791759469228055
2,Agresivo,innovación,2.037987666851675
2,Agresivo,innovadoras,2.163150809805681
2,Agresivo,instituciones,3.0794415416798357
2,Agresivo,instituciones públicas,3.2617630984737906
2,Agresivo,instituto,2.9252908618525773
2,Agresivo,instituto profesional,3.2617630984737906
2,Agresivo,integra,3.2617630984737906
2,Agresivo,integración,3.2617630984737906
2,Agresivo,integral,2.5686159179138452
2,Agresivo,integrales,3.0794415416798357
2,Agresivo,integrar,2.791759469228055
2,Agresivo,inteligencia,2.47330573810952
2,Agresivo,inteligencia artificial,2.6739764335716716
2,Agresivo,interdisciplinarios,3.2617630984737906
2,Agresivo,investigación,3.0794415416798357
2,Agresivo,laboral,3.0794415416798357
2,Agresivo,lenguajes,3.2617630984737906
2,Agresivo,lenguajes programación,3.2617630984737906
2,Agresivo,lidera,3.4849066497880004
2,Agresivo,liderando,3.772588722239781
2,Agresivo,liderar,2.386294361119891
2,Agresivo,liderar equipos,2.791759469228055
2,Agresivo,liderazgo,2.6739764335716716
2,Agresivo,malla,3.2617630984737906
2,Agresivo,malla curricular,3.772588722239781
2,Agresivo,manejo,3.2617630984737906
2,Agresivo,manera,2.386294361119891
2,Agresivo,mantención,3.2617630984737906
2,Agresivo,marco,3.2617630984737906
2,Agresivo,marcos,3.772588722239781
2,Agresivo,matrícula,3.4849066497880004
2,Agresivo,mediante,2.6739764335716716
2,Agresivo,mediante uso,3.2617630984737906
2,Agresivo,medio,2.9252908618525773
2,Agresivo,mejora,2.6739764335716716
2,Agresivo,mercado,3.2617630984737906
2,Agresivo,metodologías,2.6739764335716716
2,Agresivo,metodologías herramientas,3.4849066497880004
2,Agresivo,multidisciplinarios,2.037987666851675
2,Agresivo,mundo,2.5686159179138452
2,Agresivo,nacional,2.9252908618525773
2,Agresivo,necesidades,2.09861228866811
2,Agresivo,negocios,2.791759469228055
2,Agresivo,nivel,2.386294361119891
2,Agresivo,nivel superior,3.4849066497880004
2,Agresivo,niveles,3.2617630984737906
2,Agresivo,normativa,3.772588722239781
2,Agresivo,nuevas,2.9252908618525773
2,Agresivo,nuevas tecnologías,3.2617630984737906
2,Agresivo,nuevos,3.2617630984737906
2,Agresivo,objetivos,2.9252908618525773
2,Agresivo,operar,3.2617630984737906
2,Agresivo,oportunidades,3.0794415416798357
2,Agresivo,organizacional,3.4849066497880004
2,Agresivo,organizacionales,2.47330573810952
2,Agresivo,organizaciones,1.9267620317414504
2,Agresivo,organizaciones públicas,3.4849066497880004
2,Agresivo,organización,2.386294361119891
2,Agresivo,partir,3.0794415416798357
2,Agresivo,país,3.0794415416798357
2,Agresivo,pensamiento,2.791759469228055
